Date,Open,High,Low,Close
2023.08.10 20:00,1.09791,1.09845,1.09777,1.09815
2023.08.11 00:00,1.09815,1.09979,1.09797,1.09872
2023.08.11 04:00,1.09872,1.1002,1.09838,1.09922
2023.08.11 08:00,1.09923,1.10031,1.09763,1.09973
2023.08.11 12:00,1.09971,1.10049,1.0951,1.09561
2023.08.11 16:00,1.09563,1.09646,1.09429,1.09468
2023.08.11 20:00,1.09468,1.09491,1.09433,1.09433
2023.08.14 00:00,1.09431,1.09467,1.09292,1.09321
2023.08.14 04:00,1.09321,1.09561,1.09261,1.09519
2023.08.14 08:00,1.09518,1.096,1.09367,1.0939
2023.08.14 12:00,1.09389,1.09409,1.08747,1.09206
2023.08.14 16:00,1.09205,1.09359,1.09028,1.09028
2023.08.14 20:00,1.09028,1.09082,1.0902,1.09077
2023.08.15 00:00,1.09076,1.09175,1.09003,1.09143
2023.08.15 04:00,1.09145,1.09304,1.09062,1.09234
2023.08.15 08:00,1.09233,1.09448,1.09178,1.09291
2023.08.15 12:00,1.09293,1.09524,1.08969,1.09268
2023.08.15 16:00,1.09269,1.09284,1.0899,1.09058
2023.08.15 20:00,1.09059,1.09063,1.09011,1.09038
2023.08.16 00:00,1.09038,1.09117,1.08989,1.09064
2023.08.16 04:00,1.09064,1.09271,1.09059,1.09234
2023.08.16 08:00,1.09233,1.09345,1.09064,1.09131
2023.08.16 12:00,1.0913,1.09233,1.08961,1.09028
2023.08.16 16:00,1.09027,1.09047,1.08714,1.08743
2023.08.16 20:00,1.08743,1.08832,1.08733,1.08743
2023.08.17 00:00,1.08744,1.08749,1.08618,1.08642
2023.08.17 04:00,1.08642,1.08866,1.08626,1.08804
2023.08.17 08:00,1.08802,1.08956,1.08636,1.08945
2023.08.17 12:00,1.08945,1.0918,1.08668,1.08735
2023.08.17 16:00,1.08737,1.08895,1.08563,1.08717
2023.08.17 20:00,1.08716,1.08755,1.08664,1.08743
2023.08.18 00:00,1.08742,1.08938,1.08717,1.08859
2023.08.18 04:00,1.08861,1.08879,1.08644,1.0873
2023.08.18 08:00,1.0873,1.08768,1.08601,1.08629
2023.08.18 12:00,1.0863,1.08813,1.0845,1.08743
2023.08.18 16:00,1.08742,1.08811,1.08679,1.08725
2023.08.18 20:00,1.08724,1.08736,1.08678,1.08678
2023.08.21 00:00,1.08747,1.08841,1.08695,1.08803
2023.08.21 04:00,1.08804,1.08888,1.08723,1.08885
2023.08.21 08:00,1.08885,1.09136,1.08822,1.09094
2023.08.21 12:00,1.0909,1.0913,1.08753,1.08877
2023.08.21 16:00,1.08877,1.09042,1.08874,1.08961
2023.08.21 20:00,1.08961,1.09015,1.08924,1.08975
2023.08.22 00:00,1.08974,1.09158,1.08932,1.0915
2023.08.22 04:00,1.09149,1.09303,1.09046,1.09255
2023.08.22 08:00,1.09255,1.09285,1.08805,1.08847
2023.08.22 12:00,1.08849,1.08906,1.08329,1.08455
2023.08.22 16:00,1.08455,1.08553,1.08434,1.08457
2023.08.22 20:00,1.08456,1.08489,1.08443,1.08464
2023.08.23 00:00,1.08465,1.08596,1.08446,1.08574
2023.08.23 04:00,1.08574,1.08713,1.08118,1.08179
2023.08.23 08:00,1.08178,1.08303,1.0804,1.08111
2023.08.23 12:00,1.08111,1.08627,1.08025,1.08613
2023.08.23 16:00,1.08612,1.087,1.08558,1.08638
2023.08.23 20:00,1.08637,1.08672,1.08609,1.08654
2023.08.24 00:00,1.08655,1.0875,1.08583,1.08657
2023.08.24 04:00,1.08658,1.08764,1.08519,1.08562
2023.08.24 08:00,1.08561,1.08643,1.08416,1.08421
2023.08.24 12:00,1.08423,1.08486,1.08142,1.08255
2023.08.24 16:00,1.08254,1.08277,1.08056,1.08058
2023.08.24 20:00,1.08057,1.08159,1.07928,1.0799
2023.08.25 00:00,1.07989,1.0804,1.07799,1.07804
2023.08.25 04:00,1.07804,1.0792,1.07683,1.07712
2023.08.25 08:00,1.07711,1.08113,1.07661,1.08028
2023.08.25 12:00,1.08027,1.08417,1.07658,1.07862
2023.08.25 16:00,1.07866,1.08125,1.07856,1.08028
2023.08.25 20:00,1.08029,1.08031,1.07906,1.07906
2023.08.28 00:00,1.07969,1.08101,1.07961,1.08094
2023.08.28 04:00,1.08093,1.08208,1.08052,1.08087
2023.08.28 08:00,1.08085,1.08221,1.07993,1.08043
2023.08.28 12:00,1.08045,1.08141,1.07989,1.0809
2023.08.28 16:00,1.08089,1.08198,1.08039,1.08179
2023.08.28 20:00,1.08179,1.08298,1.0814,1.08255
2023.08.29 00:00,1.08255,1.08382,1.08213,1.08362
2023.08.29 04:00,1.08362,1.08363,1.08083,1.08204
2023.08.29 08:00,1.08205,1.08227,1.08037,1.08041
2023.08.29 12:00,1.08042,1.08569,1.07822,1.085
2023.08.29 16:00,1.08499,1.08919,1.08466,1.08852
2023.08.29 20:00,1.08852,1.08854,1.08686,1.08691
2023.08.30 00:00,1.08691,1.08721,1.08636,1.08691
2023.08.30 04:00,1.0869,1.08766,1.08556,1.08647
2023.08.30 08:00,1.08644,1.08935,1.08551,1.08787
2023.08.30 12:00,1.08788,1.09454,1.08746,1.09258
2023.08.30 16:00,1.09256,1.09328,1.09168,1.09216
2023.08.30 20:00,1.09217,1.09315,1.0919,1.09294
2023.08.31 00:00,1.09292,1.09394,1.092,1.09204
2023.08.31 04:00,1.09205,1.09244,1.08899,1.08925
2023.08.31 08:00,1.08925,1.08931,1.08575,1.08682
2023.08.31 12:00,1.08683,1.08849,1.08366,1.08386
2023.08.31 16:00,1.08385,1.08541,1.08351,1.08436
2023.08.31 20:00,1.08437,1.0847,1.08347,1.08424
2023.09.01 00:00,1.08422,1.08541,1.08363,1.08417
2023.09.01 04:00,1.08416,1.08595,1.08284,1.08558
2023.09.01 08:00,1.0856,1.08563,1.08331,1.08331
2023.09.01 12:00,1.08332,1.08819,1.07863,1.07865
2023.09.01 16:00,1.07865,1.0789,1.07722,1.07749
2023.09.01 20:00,1.07749,1.07773,1.07716,1.07717
2023.09.04 00:00,1.07758,1.07872,1.07731,1.07857
2023.09.04 04:00,1.07857,1.08068,1.07811,1.07952
2023.09.04 08:00,1.07952,1.08087,1.07907,1.08001
2023.09.04 12:00,1.08002,1.08053,1.07832,1.07988
2023.09.04 16:00,1.07988,1.08,1.07922,1.07938
2023.09.04 20:00,1.0794,1.07977,1.07897,1.07913
2023.09.05 00:00,1.07912,1.07982,1.07807,1.07884
2023.09.05 04:00,1.07884,1.07938,1.07544,1.07564
2023.09.05 08:00,1.07563,1.07587,1.07292,1.07325
2023.09.05 12:00,1.07325,1.07486,1.07062,1.07265
2023.09.05 16:00,1.07265,1.0732,1.07193,1.07213
2023.09.05 20:00,1.07213,1.0728,1.0719,1.07244
2023.09.06 00:00,1.07246,1.07343,1.07131,1.07332
2023.09.06 04:00,1.07331,1.0748,1.07242,1.07291
2023.09.06 08:00,1.0729,1.07488,1.07231,1.07439
2023.09.06 12:00,1.07438,1.07454,1.07025,1.0713
2023.09.06 16:00,1.07129,1.07295,1.07112,1.07261
2023.09.06 20:00,1.07266,1.0728,1.07214,1.07238
2023.09.07 00:00,1.07238,1.07317,1.0719,1.07297
2023.09.07 04:00,1.07295,1.07302,1.07081,1.07155
2023.09.07 08:00,1.07155,1.07177,1.0703,1.07053
2023.09.07 12:00,1.07052,1.07107,1.06861,1.07032
2023.09.07 16:00,1.07032,1.07096,1.06937,1.06949
2023.09.07 20:00,1.06949,1.06986,1.06941,1.06973
2023.09.08 00:00,1.06975,1.07232,1.06971,1.07164
2023.09.08 04:00,1.07165,1.07279,1.07076,1.07086
2023.09.08 08:00,1.07087,1.07174,1.06941,1.0699
2023.09.08 12:00,1.0699,1.07438,1.06977,1.07087
2023.09.08 16:00,1.07088,1.07134,1.06969,1.06992
2023.09.08 20:00,1.06992,1.0703,1.06974,1.06974
2023.09.11 00:00,1.07165,1.0728,1.07099,1.07225
2023.09.11 04:00,1.07226,1.07412,1.07216,1.07258
2023.09.11 08:00,1.07258,1.07343,1.07183,1.07197
2023.09.11 12:00,1.07197,1.07593,1.07154,1.07425
2023.09.11 16:00,1.07426,1.07578,1.07426,1.07489
2023.09.11 20:00,1.07489,1.07533,1.07414,1.07476
2023.09.12 00:00,1.07476,1.07692,1.07375,1.07463
2023.09.12 04:00,1.07462,1.07464,1.07121,1.07135
2023.09.12 08:00,1.07135,1.07259,1.07085,1.07181
2023.09.12 12:00,1.07181,1.073,1.07055,1.07253
2023.09.12 16:00,1.07256,1.07375,1.07215,1.07281
2023.09.12 20:00,1.07281,1.07648,1.07276,1.07531
2023.09.13 00:00,1.0753,1.07648,1.07446,1.07471
2023.09.13 04:00,1.07472,1.07545,1.0731,1.07437
2023.09.13 08:00,1.07436,1.07447,1.07285,1.07366
2023.09.13 12:00,1.07364,1.07614,1.0711,1.07356
2023.09.13 16:00,1.07357,1.07491,1.07278,1.07318
2023.09.13 20:00,1.07318,1.07346,1.07281,1.07327
2023.09.14 00:00,1.07327,1.07464,1.07301,1.07445
2023.09.14 04:00,1.07446,1.07521,1.0733,1.07336
2023.09.14 08:00,1.07336,1.074,1.07245,1.07303
2023.09.14 12:00,1.07302,1.07476,1.06539,1.06587
2023.09.14 16:00,1.06588,1.0663,1.06318,1.06426
2023.09.14 20:00,1.06425,1.06468,1.06349,1.0635
2023.09.15 00:00,1.06349,1.06483,1.06332,1.06474
2023.09.15 04:00,1.06476,1.06674,1.06443,1.06635
2023.09.15 08:00,1.06635,1.06692,1.06529,1.06546
2023.09.15 12:00,1.06547,1.06877,1.06451,1.06721
2023.09.15 16:00,1.06724,1.06802,1.06596,1.06598
2023.09.15 20:00,1.06598,1.06628,1.06561,1.06576
2023.09.18 00:00,1.0668,1.06736,1.06609,1.06641
2023.09.18 04:00,1.06641,1.06777,1.06578,1.06621
2023.09.18 08:00,1.06621,1.06747,1.06562,1.06631
2023.09.18 12:00,1.06631,1.06986,1.06546,1.0694
2023.09.18 16:00,1.0694,1.0698,1.06778,1.06866
2023.09.18 20:00,1.06865,1.06937,1.0685,1.06919
2023.09.19 00:00,1.06918,1.06965,1.06807,1.06826
2023.09.19 04:00,1.06826,1.06952,1.0675,1.06942
2023.09.19 08:00,1.06941,1.07097,1.06819,1.07087
2023.09.19 12:00,1.07086,1.0718,1.068,1.06831
2023.09.19 16:00,1.06831,1.06917,1.06761,1.06805
2023.09.19 20:00,1.06806,1.06834,1.06746,1.06813
2023.09.20 00:00,1.06814,1.06897,1.06781,1.06795
2023.09.20 04:00,1.06794,1.0693,1.06729,1.06903
2023.09.20 08:00,1.06904,1.07049,1.06897,1.07015
2023.09.20 12:00,1.07014,1.07271,1.06921,1.07142
2023.09.20 16:00,1.07142,1.07368,1.06579,1.06586
2023.09.20 20:00,1.06587,1.06643,1.06478,1.06498
2023.09.21 00:00,1.06498,1.06503,1.06167,1.06365
2023.09.21 04:00,1.06366,1.0658,1.06326,1.06551
2023.09.21 08:00,1.06551,1.06645,1.06335,1.06356
2023.09.21 12:00,1.06357,1.06734,1.06246,1.06634
2023.09.21 16:00,1.06633,1.06708,1.06544,1.06592
2023.09.21 20:00,1.06591,1.06637,1.06558,1.06603
2023.09.22 00:00,1.06603,1.06626,1.06409,1.06514
2023.09.22 04:00,1.06514,1.06678,1.0615,1.06457
2023.09.22 08:00,1.06456,1.06516,1.0634,1.06363
2023.09.22 12:00,1.06363,1.06716,1.06363,1.06592
2023.09.22 16:00,1.06594,1.06616,1.06391,1.06436
2023.09.22 20:00,1.06436,1.06473,1.06415,1.06419
2023.09.25 00:00,1.06482,1.06555,1.0643,1.0648
2023.09.25 04:00,1.06479,1.06531,1.06316,1.06378
2023.09.25 08:00,1.06379,1.06435,1.06239,1.06305
2023.09.25 12:00,1.06303,1.06346,1.05753,1.05901
2023.09.25 16:00,1.059,1.05986,1.05854,1.05928
2023.09.25 20:00,1.05927,1.05966,1.059,1.05912
2023.09.26 00:00,1.05912,1.05919,1.05783,1.05858
2023.09.26 04:00,1.05857,1.05929,1.05699,1.05849
2023.09.26 08:00,1.05849,1.06033,1.05827,1.05994
2023.09.26 12:00,1.05993,1.0609,1.05677,1.05724
2023.09.26 16:00,1.05725,1.05767,1.0562,1.05701
2023.09.26 20:00,1.05701,1.05755,1.05676,1.05691
2023.09.27 00:00,1.05691,1.0572,1.05559,1.05619
2023.09.27 04:00,1.05619,1.0574,1.05548,1.0565
2023.09.27 08:00,1.05653,1.05698,1.05343,1.05394
2023.09.27 12:00,1.05395,1.05513,1.05081,1.05087
2023.09.27 16:00,1.0509,1.05187,1.0488,1.05056
2023.09.27 20:00,1.05057,1.05081,1.04985,1.05052
2023.09.28 00:00,1.05053,1.0516,1.04987,1.0504
2023.09.28 04:00,1.0504,1.05188,1.0491,1.05085
2023.09.28 08:00,1.05084,1.05483,1.05047,1.05413
2023.09.28 12:00,1.05412,1.05788,1.05176,1.05762
2023.09.28 16:00,1.05762,1.05782,1.05498,1.05639
2023.09.28 20:00,1.05639,1.05674,1.05591,1.05621
2023.09.29 00:00,1.05622,1.05827,1.05579,1.05754
2023.09.29 04:00,1.05753,1.06106,1.05743,1.06062
2023.09.29 08:00,1.06063,1.06169,1.05901,1.05943
2023.09.29 12:00,1.05942,1.06102,1.05698,1.05833
2023.09.29 16:00,1.05834,1.05867,1.05638,1.05722
2023.09.29 20:00,1.05723,1.05761,1.05684,1.05694
2023.10.02 00:00,1.05641,1.05707,1.05623,1.05698
2023.10.02 04:00,1.05697,1.05919,1.05601,1.05722
2023.10.02 08:00,1.05721,1.0578,1.05301,1.05313
2023.10.02 12:00,1.05313,1.05375,1.04922,1.04988
2023.10.02 16:00,1.04989,1.05051,1.04807,1.04809
2023.10.02 20:00,1.04806,1.04827,1.04752,1.04798
2023.10.03 00:00,1.04798,1.04803,1.04638,1.04683
2023.10.03 04:00,1.04683,1.04842,1.04598,1.04824
2023.10.03 08:00,1.04823,1.04933,1.04692,1.04735
2023.10.03 12:00,1.04735,1.04857,1.04483,1.04525
2023.10.03 16:00,1.04524,1.04795,1.04518,1.04714
2023.10.03 20:00,1.04715,1.04735,1.0463,1.04686
2023.10.04 00:00,1.04684,1.04755,1.0457,1.04592
2023.10.04 04:00,1.04593,1.04853,1.04514,1.04846
2023.10.04 08:00,1.04846,1.05164,1.04791,1.0498
2023.10.04 12:00,1.04979,1.05321,1.04829,1.05176
2023.10.04 16:00,1.05178,1.05217,1.04978,1.05154
2023.10.04 20:00,1.05152,1.0516,1.05028,1.05069
2023.10.05 00:00,1.05068,1.05288,1.05022,1.0525
2023.10.05 04:00,1.05249,1.05263,1.05014,1.05087
2023.10.05 08:00,1.05087,1.05252,1.05027,1.05236
2023.10.05 12:00,1.05237,1.05373,1.05,1.05257
2023.10.05 16:00,1.05257,1.05515,1.0524,1.05495
2023.10.05 20:00,1.05495,1.05518,1.0545,1.05462
2023.10.06 00:00,1.05463,1.05479,1.05381,1.05423
2023.10.06 04:00,1.05424,1.0551,1.05314,1.05497
2023.10.06 08:00,1.05497,1.05672,1.05421,1.0566
2023.10.06 12:00,1.0566,1.05999,1.04824,1.05946
2023.10.06 16:00,1.05945,1.05996,1.05755,1.05897
2023.10.06 20:00,1.05897,1.05897,1.05823,1.05828
2023.10.09 00:00,1.05662,1.05742,1.05515,1.05521
2023.10.09 04:00,1.05522,1.05585,1.05194,1.0523
2023.10.09 08:00,1.0523,1.0545,1.05203,1.05282
2023.10.09 12:00,1.05281,1.05576,1.05224,1.05397
2023.10.09 16:00,1.05396,1.05702,1.05344,1.05691
2023.10.09 20:00,1.05691,1.05796,1.05606,1.05786
2023.10.10 00:00,1.05788,1.05836,1.0566,1.05694
2023.10.10 04:00,1.05693,1.05723,1.05542,1.05716
2023.10.10 08:00,1.05717,1.0611,1.05698,1.05757
2023.10.10 12:00,1.05755,1.06195,1.05742,1.0617
2023.10.10 16:00,1.0617,1.06198,1.05924,1.06046
2023.10.10 20:00,1.06048,1.06096,1.05998,1.06042
2023.10.11 00:00,1.06043,1.06142,1.06012,1.06047
2023.10.11 04:00,1.06047,1.06283,1.05953,1.05998
2023.10.11 08:00,1.05999,1.06147,1.05933,1.06039
2023.10.11 12:00,1.06038,1.06346,1.05806,1.06127
2023.10.11 16:00,1.06127,1.06158,1.05849,1.06125
2023.10.11 20:00,1.06125,1.06256,1.06116,1.06234
2023.10.12 00:00,1.06234,1.0629,1.06199,1.06287
2023.10.12 04:00,1.06285,1.06397,1.062,1.062
2023.10.12 08:00,1.06201,1.06272,1.06132,1.06195
2023.10.12 12:00,1.06194,1.06271,1.05444,1.05519
2023.10.12 16:00,1.05521,1.05608,1.05257,1.05306
2023.10.12 20:00,1.05308,1.05374,1.05268,1.05355
2023.10.13 00:00,1.05358,1.0548,1.05345,1.05455
2023.10.13 04:00,1.05453,1.05578,1.05313,1.05517
2023.10.13 08:00,1.05516,1.05584,1.05139,1.05244
2023.10.13 12:00,1.05247,1.05473,1.04954,1.05006
2023.10.13 16:00,1.05007,1.05158,1.04995,1.05138
2023.10.13 20:00,1.05137,1.05138,1.05056,1.05073
2023.10.16 00:00,1.05221,1.05257,1.05156,1.05235
2023.10.16 04:00,1.05234,1.05382,1.05223,1.05341
2023.10.16 08:00,1.0534,1.05428,1.05235,1.05365
2023.10.16 12:00,1.05365,1.05554,1.05256,1.05446
2023.10.16 16:00,1.05447,1.05627,1.05403,1.05626
2023.10.16 20:00,1.05627,1.05627,1.05529,1.05543
2023.10.17 00:00,1.05543,1.05607,1.05462,1.05498
2023.10.17 04:00,1.05499,1.05547,1.0534,1.05486
2023.10.17 08:00,1.05485,1.05793,1.05328,1.05752
2023.10.17 12:00,1.05751,1.05927,1.05383,1.05921
2023.10.17 16:00,1.05921,1.05948,1.05641,1.05769
2023.10.17 20:00,1.05768,1.05776,1.05718,1.05727
2023.10.18 00:00,1.05726,1.05789,1.05604,1.05754
2023.10.18 04:00,1.05754,1.05941,1.05704,1.05788
2023.10.18 08:00,1.05787,1.05867,1.05521,1.05606
2023.10.18 12:00,1.05606,1.05744,1.05259,1.05311
2023.10.18 16:00,1.05312,1.05536,1.05231,1.05354
2023.10.18 20:00,1.05353,1.05396,1.05327,1.05379
2023.10.19 00:00,1.05381,1.05418,1.05323,1.05338
2023.10.19 04:00,1.05336,1.05482,1.05282,1.05375
2023.10.19 08:00,1.05375,1.05635,1.05294,1.05578
2023.10.19 12:00,1.05577,1.05816,1.0556,1.05696
2023.10.19 16:00,1.05698,1.06163,1.05561,1.0588
2023.10.19 20:00,1.05879,1.05879,1.05781,1.05863
2023.10.20 00:00,1.05862,1.05864,1.05683,1.05759
2023.10.20 04:00,1.0576,1.05787,1.05649,1.05705
2023.10.20 08:00,1.05707,1.05989,1.05683,1.05908
2023.10.20 12:00,1.05907,1.06008,1.05653,1.0591
2023.10.20 16:00,1.05909,1.06035,1.05812,1.05921
2023.10.20 20:00,1.05921,1.05955,1.0591,1.05927
2023.10.23 00:00,1.05893,1.05902,1.05733,1.05751
2023.10.23 04:00,1.0575,1.05976,1.05714,1.05976
2023.10.23 08:00,1.05976,1.06147,1.05904,1.06017
2023.10.23 12:00,1.06016,1.06466,1.0591,1.06453
2023.10.23 16:00,1.06453,1.06779,1.06409,1.06655
2023.10.23 20:00,1.06654,1.06719,1.06634,1.06698
2023.10.24 00:00,1.06699,1.06871,1.06668,1.06824
2023.10.24 04:00,1.06825,1.06942,1.06569,1.06627
2023.10.24 08:00,1.06627,1.06627,1.06217,1.06353
2023.10.24 12:00,1.06352,1.06364,1.0583,1.05936
2023.10.24 16:00,1.05937,1.06021,1.05834,1.05918
2023.10.24 20:00,1.05917,1.0595,1.05888,1.05949
2023.10.25 00:00,1.05952,1.0605,1.05897,1.0602
2023.10.25 04:00,1.06019,1.06067,1.05783,1.05871
2023.10.25 08:00,1.0587,1.05968,1.05658,1.05727
2023.10.25 12:00,1.05728,1.05956,1.05668,1.05829
2023.10.25 16:00,1.05829,1.05859,1.05658,1.05677
2023.10.25 20:00,1.05678,1.05697,1.05601,1.05661
2023.10.26 00:00,1.05661,1.05691,1.05414,1.05467
2023.10.26 04:00,1.05467,1.05494,1.0533,1.05482
2023.10.26 08:00,1.05481,1.05525,1.0531,1.05362
2023.10.26 12:00,1.05362,1.05603,1.05221,1.05317
2023.10.26 16:00,1.05316,1.05645,1.05249,1.05566
2023.10.26 20:00,1.05565,1.05657,1.05551,1.05638
2023.10.27 00:00,1.05637,1.05666,1.05525,1.05644
2023.10.27 04:00,1.05644,1.05698,1.0552,1.05584
2023.10.27 08:00,1.05583,1.05671,1.05354,1.0537
2023.10.27 12:00,1.0537,1.0597,1.05355,1.05912
2023.10.27 16:00,1.05913,1.05964,1.05573,1.05705
2023.10.27 20:00,1.05707,1.05707,1.05605,1.05605
2023.10.30 00:00,1.05618,1.05658,1.05551,1.05604
2023.10.30 04:00,1.05603,1.05674,1.0553,1.05566
2023.10.30 08:00,1.05565,1.05962,1.05471,1.05851
2023.10.30 12:00,1.05852,1.0625,1.05819,1.06191
2023.10.30 16:00,1.06189,1.06215,1.06002,1.06169
2023.10.30 20:00,1.06169,1.06174,1.06117,1.06138
2023.10.31 00:00,1.06139,1.06143,1.05906,1.05943
2023.10.31 04:00,1.05943,1.06258,1.05907,1.06212
2023.10.31 08:00,1.06212,1.06748,1.06154,1.06557
2023.10.31 12:00,1.06556,1.06609,1.05662,1.05669
2023.10.31 16:00,1.05672,1.05856,1.05574,1.05807
2023.10.31 20:00,1.05809,1.05835,1.0572,1.0578
2023.11.01 00:00,1.05778,1.05806,1.05664,1.05705
2023.11.01 04:00,1.05704,1.05774,1.0559,1.05646
2023.11.01 08:00,1.05646,1.0568,1.05408,1.05428
2023.11.01 12:00,1.05429,1.05708,1.05216,1.05372
2023.11.01 16:00,1.05372,1.05706,1.05167,1.05672
2023.11.01 20:00,1.05671,1.05867,1.05667,1.05866
2023.11.02 00:00,1.05866,1.06021,1.05837,1.05998
2023.11.02 04:00,1.05999,1.061,1.05936,1.06033
2023.11.02 08:00,1.06032,1.06388,1.0591,1.06337
2023.11.02 12:00,1.06338,1.06675,1.06168,1.06173
2023.11.02 16:00,1.06172,1.06323,1.06105,1.06231
2023.11.02 20:00,1.06231,1.06244,1.06154,1.06155
2023.11.03 00:00,1.06158,1.06287,1.06146,1.06253
2023.11.03 04:00,1.06254,1.06338,1.06248,1.06292
2023.11.03 08:00,1.06291,1.06526,1.06197,1.06467
2023.11.03 12:00,1.06469,1.07353,1.06454,1.07321
2023.11.03 16:00,1.0732,1.07467,1.07224,1.07247
2023.11.03 20:00,1.07248,1.07325,1.07247,1.07295
2023.11.06 00:00,1.07316,1.07343,1.07222,1.07343
2023.11.06 04:00,1.07343,1.07437,1.07318,1.0733
2023.11.06 08:00,1.07333,1.07562,1.07315,1.07514
2023.11.06 12:00,1.07513,1.07541,1.07261,1.07436
2023.11.06 16:00,1.07437,1.07492,1.0722,1.07242
2023.11.06 20:00,1.07238,1.0724,1.07149,1.07182
2023.11.07 00:00,1.07184,1.07193,1.07058,1.07089
2023.11.07 04:00,1.07089,1.07116,1.06918,1.06968
2023.11.07 08:00,1.06966,1.07063,1.06655,1.06738
2023.11.07 12:00,1.0674,1.06898,1.0664,1.06849
2023.11.07 16:00,1.06849,1.07047,1.06724,1.06952
2023.11.07 20:00,1.06951,1.07008,1.06894,1.06956
2023.11.08 00:00,1.06956,1.06992,1.06863,1.06898
2023.11.08 04:00,1.06899,1.06928,1.06755,1.06803
2023.11.08 08:00,1.06804,1.06827,1.06593,1.0677
2023.11.08 12:00,1.06771,1.07077,1.06601,1.07051
2023.11.08 16:00,1.07052,1.0716,1.07011,1.07021
2023.11.08 20:00,1.07022,1.07112,1.06999,1.07112
2023.11.09 00:00,1.07113,1.07156,1.07024,1.07078
2023.11.09 04:00,1.07079,1.07117,1.07014,1.07052
2023.11.09 08:00,1.07052,1.07098,1.06804,1.06882
2023.11.09 12:00,1.06882,1.07254,1.06865,1.0715
2023.11.09 16:00,1.0715,1.0717,1.06601,1.06672
2023.11.09 20:00,1.06673,1.06755,1.06624,1.06669
2023.11.10 00:00,1.06671,1.0675,1.06629,1.06699
2023.11.10 04:00,1.067,1.06719,1.0656,1.06629
2023.11.10 08:00,1.0663,1.06889,1.0663,1.06768
2023.11.10 12:00,1.06769,1.06927,1.06624,1.06698
2023.11.10 16:00,1.067,1.06875,1.0663,1.06796
2023.11.10 20:00,1.06795,1.06874,1.0677,1.06848
2023.11.13 00:00,1.06902,1.06905,1.0681,1.06856
2023.11.13 04:00,1.06856,1.06974,1.06835,1.06927
2023.11.13 08:00,1.06924,1.07013,1.0685,1.06871
2023.11.13 12:00,1.06872,1.06927,1.0665,1.06887
2023.11.13 16:00,1.06887,1.07061,1.06852,1.0702
2023.11.13 20:00,1.07019,1.07042,1.06975,1.07012
2023.11.14 00:00,1.07013,1.07023,1.06945,1.06965
2023.11.14 04:00,1.06964,1.07096,1.06928,1.07061
2023.11.14 08:00,1.07061,1.07305,1.0696,1.07193
2023.11.14 12:00,1.07193,1.08423,1.07049,1.08376
2023.11.14 16:00,1.08373,1.08826,1.08364,1.08814
2023.11.14 20:00,1.08813,1.08875,1.08727,1.08777
2023.11.15 00:00,1.08776,1.08827,1.08656,1.0882
2023.11.15 04:00,1.08824,1.08836,1.08647,1.08727
2023.11.15 08:00,1.08728,1.08794,1.08439,1.08661
2023.11.15 12:00,1.08662,1.08858,1.08315,1.08651
2023.11.15 16:00,1.08652,1.08687,1.0841,1.08462
2023.11.15 20:00,1.08463,1.08541,1.08423,1.08541
2023.11.16 00:00,1.08542,1.08558,1.083,1.08324
2023.11.16 04:00,1.08326,1.08458,1.08322,1.08409
2023.11.16 08:00,1.08407,1.08607,1.08383,1.08522
2023.11.16 12:00,1.08521,1.08955,1.0839,1.08781
2023.11.16 16:00,1.08782,1.08828,1.08463,1.08556
2023.11.16 20:00,1.08557,1.08581,1.08434,1.08529
2023.11.17 00:00,1.0853,1.08569,1.08487,1.08539
2023.11.17 04:00,1.0854,1.08563,1.08351,1.08383
2023.11.17 08:00,1.08385,1.08746,1.08247,1.08662
2023.11.17 12:00,1.0866,1.08933,1.08573,1.08867
2023.11.17 16:00,1.08868,1.09045,1.08748,1.08996
2023.11.17 20:00,1.08997,1.09148,1.08972,1.09138
2023.11.20 00:00,1.09054,1.09249,1.08974,1.09238
2023.11.20 04:00,1.09238,1.09358,1.09129,1.0916
2023.11.20 08:00,1.0916,1.09401,1.09152,1.09228
2023.11.20 12:00,1.09228,1.09457,1.09187,1.09382
2023.11.20 16:00,1.09381,1.09517,1.09351,1.09464
2023.11.20 20:00,1.09463,1.09475,1.09379,1.09446
2023.11.21 00:00,1.09447,1.09641,1.09421,1.09635
2023.11.21 04:00,1.09633,1.09651,1.09507,1.09538
2023.11.21 08:00,1.09538,1.09639,1.0939,1.09392
2023.11.21 12:00,1.09393,1.09612,1.09313,1.09341
2023.11.21 16:00,1.09342,1.09437,1.09001,1.09151
2023.11.21 20:00,1.09152,1.09185,1.09098,1.09169
2023.11.22 00:00,1.0917,1.09229,1.09088,1.09142
2023.11.22 04:00,1.09142,1.09166,1.08956,1.09145
2023.11.22 08:00,1.09145,1.09197,1.08826,1.08999
2023.11.22 12:00,1.09,1.09177,1.08522,1.08657
2023.11.22 16:00,1.08657,1.08878,1.08614,1.08838
2023.11.22 20:00,1.08838,1.08893,1.08817,1.08878
2023.11.23 00:00,1.0888,1.09057,1.08878,1.09049
2023.11.23 04:00,1.0905,1.09176,1.09009,1.09138
2023.11.23 08:00,1.09137,1.09303,1.08955,1.09146
2023.11.23 12:00,1.09146,1.09151,1.0887,1.09097
2023.11.23 16:00,1.09096,1.09099,1.09024,1.09036
2023.11.23 20:00,1.09037,1.0907,1.09021,1.09038
